discharge_date,facility_id,unit_id,discharges,oob_cases,post_ready_hard_cap_cases,median_los_hours,median_post_ready_delay_hours,oob_rate,centerline_oob_rate,sigma_oob_rate,upper_control_limit,control_chart_signal_flag,top_blocker,estimated_bed_days_recoverable
2026-03-04,FAC_000,surgical,16,0,2,120.31,18.28,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-04,FAC_000,transitional_care,18,1,2,161.245,16.37,0.05555555555555555,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-05,FAC_000,acute_medicine,32,2,3,134.355,16.72,0.0625,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-05,FAC_000,cardiac,13,1,1,99.31,15.405000000000001,0.07692307692307693,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-05,FAC_000,orthopedics,10,2,3,143.925,17.33,0.2,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-05,FAC_000,respiratory,20,0,0,130.115,16.835,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-05,FAC_000,surgical,18,3,4,119.11,22.035,0.16666666666666666,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-05,FAC_000,transitional_care,15,0,2,163.81,17.795,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-06,FAC_000,acute_medicine,32,4,6,128.33,18.94,0.125,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-06,FAC_000,cardiac,18,1,3,108.07,15.53,0.05555555555555555,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-06,FAC_000,orthopedics,12,2,4,148.06,20.735,0.16666666666666666,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-06,FAC_000,respiratory,20,3,4,136.905,18.3,0.15,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-06,FAC_000,surgical,15,0,1,122.49,18.31,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-06,FAC_000,transitional_care,22,0,0,162.25,19.78,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-07,FAC_000,acute_medicine,30,1,4,122.06,16.345,0.03333333333333333,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-07,FAC_000,cardiac,14,2,3,113.25999999999999,17.700000000000003,0.14285714285714285,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-07,FAC_000,orthopedics,12,1,1,141.485,15.17,0.08333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-07,FAC_000,respiratory,15,2,2,139.43,19.95,0.13333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-07,FAC_000,surgical,22,1,3,115.1,15.06,0.045454545454545456,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-07,FAC_000,transitional_care,21,2,3,167.94,14.27,0.09523809523809523,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-08,FAC_000,acute_medicine,21,1,2,127.83,20.72,0.047619047619047616,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-08,FAC_000,cardiac,14,1,3,109.035,17.36,0.07142857142857142,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-08,FAC_000,orthopedics,11,0,2,150.43,22.1,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-08,FAC_000,respiratory,20,3,3,128.87,16.18,0.15,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-08,FAC_000,surgical,16,4,5,122.235,16.03,0.25,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-08,FAC_000,transitional_care,13,1,0,166.17,16.8,0.07692307692307693,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-09,FAC_000,acute_medicine,25,3,4,132.5,17.9,0.12,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-09,FAC_000,cardiac,18,2,2,111.81,18.009999999999998,0.1111111111111111,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-09,FAC_000,orthopedics,11,1,3,137.23,18.560000000000002,0.09090909090909091,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-09,FAC_000,respiratory,27,0,1,127.3,14.5,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-09,FAC_000,surgical,19,4,5,117.57,20.314999999999998,0.21052631578947367,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-09,FAC_000,transitional_care,13,1,2,169.86,18.62,0.07692307692307693,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-10,FAC_000,acute_medicine,31,2,7,123.11,16.06,0.06451612903225806,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-10,FAC_000,cardiac,12,1,2,107.895,21.564999999999998,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-10,FAC_000,orthopedics,11,2,3,156.1,21.25,0.18181818181818182,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-10,FAC_000,respiratory,23,2,3,133.71,15.645,0.08695652173913043,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-10,FAC_000,surgical,9,1,2,118.25,16.59,0.1111111111111111,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-10,FAC_000,transitional_care,18,1,2,164.20999999999998,13.86,0.05555555555555555,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-11,FAC_000,acute_medicine,40,4,5,127.94,16.725,0.1,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-11,FAC_000,cardiac,16,1,2,112.845,22.83,0.0625,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-11,FAC_000,orthopedics,17,0,2,140.74,17.259999999999998,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-11,FAC_000,respiratory,20,2,3,130.78500000000003,15.425,0.1,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-11,FAC_000,surgical,15,1,1,117.22,18.515,0.06666666666666667,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-11,FAC_000,transitional_care,19,2,3,165.08,16.79,0.10526315789473684,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-12,FAC_000,acute_medicine,23,2,4,140.01,19.65,0.08695652173913043,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-12,FAC_000,cardiac,11,1,1,108.7,16.02,0.09090909090909091,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-12,FAC_000,orthopedics,13,0,0,143.33,18.84,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-12,FAC_000,respiratory,13,1,2,141.24,18.74,0.07692307692307693,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-12,FAC_000,surgical,17,0,2,111.97,16.87,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-12,FAC_000,transitional_care,21,2,3,159.48,16.07,0.09523809523809523,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-13,FAC_000,acute_medicine,33,3,4,126.94,16.57,0.09090909090909091,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-13,FAC_000,cardiac,8,1,1,114.91,16.61,0.125,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-13,FAC_000,orthopedics,18,0,1,138.54000000000002,17.62,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-13,FAC_000,respiratory,16,0,0,129.10000000000002,15.434999999999999,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-13,FAC_000,surgical,19,0,1,116.32,16.38,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-13,FAC_000,transitional_care,22,2,4,156.10000000000002,18.880000000000003,0.09090909090909091,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-14,FAC_000,acute_medicine,32,4,7,127.485,21.13,0.125,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-14,FAC_000,cardiac,15,0,0,107.11,16.905,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-14,FAC_000,orthopedics,14,1,2,144.95999999999998,26.18,0.07142857142857142,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-14,FAC_000,respiratory,13,2,3,142.32,22.520000000000003,0.15384615384615385,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-14,FAC_000,surgical,20,4,6,118.315,17.22,0.2,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-14,FAC_000,transitional_care,16,0,0,157.68,13.68,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-15,FAC_000,acute_medicine,26,0,1,126.725,18.39,0.0,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-15,FAC_000,cardiac,16,1,2,115.27,18.195,0.0625,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-15,FAC_000,orthopedics,10,0,2,152.07999999999998,17.895,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-15,FAC_000,respiratory,25,2,3,134.31,21.24,0.08,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-15,FAC_000,surgical,20,0,3,118.75,15.83,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-15,FAC_000,transitional_care,20,2,4,162.055,21.52,0.1,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-16,FAC_000,acute_medicine,37,1,3,125.8,15.45,0.02702702702702703,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-16,FAC_000,cardiac,12,1,2,104.35,15.55,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-16,FAC_000,orthopedics,11,0,0,138.59,12.68,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-16,FAC_000,respiratory,20,3,3,143.425,22.445,0.15,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-16,FAC_000,surgical,15,2,2,119.89,21.43,0.13333333333333333,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-16,FAC_000,transitional_care,15,0,0,162.49,18.33,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-17,FAC_000,acute_medicine,33,2,4,123.69,17.634999999999998,0.06060606060606061,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-17,FAC_000,cardiac,12,1,1,113.855,17.84,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-17,FAC_000,orthopedics,13,1,2,142.87,15.37,0.07692307692307693,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-17,FAC_000,respiratory,20,0,1,133.35,18.73,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-17,FAC_000,surgical,17,0,0,107.52,12.83,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-17,FAC_000,transitional_care,15,3,3,168.04,24.86,0.2,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-18,FAC_000,acute_medicine,27,3,2,135.79,17.57,0.1111111111111111,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-18,FAC_000,cardiac,17,0,0,107.94,15.72,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-18,FAC_000,orthopedics,14,0,1,141.76,17.57,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-18,FAC_000,respiratory,17,2,3,142.0,30.485,0.11764705882352941,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-18,FAC_000,surgical,22,2,2,108.75999999999999,19.81,0.09090909090909091,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-18,FAC_000,transitional_care,12,1,1,165.17000000000002,19.77,0.08333333333333333,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-19,FAC_000,acute_medicine,27,1,3,133.69,19.21,0.037037037037037035,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-19,FAC_000,cardiac,12,1,4,111.755,25.57,0.08333333333333333,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-19,FAC_000,orthopedics,13,1,1,134.91,17.53,0.07692307692307693,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-19,FAC_000,respiratory,24,2,3,136.91,13.26,0.08333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-19,FAC_000,surgical,16,1,2,109.875,17.994999999999997,0.0625,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-19,FAC_000,transitional_care,21,0,0,158.37,15.73,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-20,FAC_000,acute_medicine,29,0,2,129.98,18.26,0.0,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-20,FAC_000,cardiac,17,1,2,109.75,17.81,0.058823529411764705,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-20,FAC_000,orthopedics,9,2,3,148.51,24.83,0.2222222222222222,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-20,FAC_000,respiratory,17,3,3,134.59,19.96,0.17647058823529413,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-20,FAC_000,surgical,15,1,1,121.47,13.18,0.06666666666666667,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-20,FAC_000,transitional_care,17,3,4,166.09,20.36,0.17647058823529413,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-21,FAC_000,acute_medicine,30,1,3,119.39,17.87,0.03333333333333333,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-21,FAC_000,cardiac,13,1,3,113.94,14.1,0.07692307692307693,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-21,FAC_000,orthopedics,15,0,2,141.89,18.88,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-21,FAC_000,respiratory,15,2,1,133.68,17.08,0.13333333333333333,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-21,FAC_000,surgical,21,2,3,110.84,18.72,0.09523809523809523,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-21,FAC_000,transitional_care,17,0,1,162.84,18.365,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-22,FAC_000,acute_medicine,30,0,1,121.505,16.125,0.0,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-22,FAC_000,cardiac,10,0,0,99.595,14.89,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-22,FAC_000,orthopedics,19,1,2,137.93,11.38,0.05263157894736842,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-22,FAC_000,respiratory,18,2,2,142.14499999999998,18.07,0.1111111111111111,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-22,FAC_000,surgical,23,0,2,115.6,15.66,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-22,FAC_000,transitional_care,23,1,2,169.03,16.810000000000002,0.043478260869565216,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-23,FAC_000,acute_medicine,27,3,5,128.84,16.73,0.1111111111111111,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-23,FAC_000,cardiac,9,0,0,107.38,14.415,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-23,FAC_000,orthopedics,17,3,2,143.54,16.6,0.17647058823529413,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-23,FAC_000,respiratory,17,1,1,134.08,18.43,0.058823529411764705,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-23,FAC_000,surgical,21,0,1,110.04,17.79,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-23,FAC_000,transitional_care,21,0,3,167.58,20.8,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-24,FAC_000,acute_medicine,25,0,0,130.01,13.85,0.0,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-24,FAC_000,cardiac,8,0,0,111.625,18.93,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-24,FAC_000,orthopedics,15,2,2,136.36,18.884999999999998,0.13333333333333333,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-24,FAC_000,respiratory,12,0,1,133.615,20.84,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-24,FAC_000,surgical,16,2,4,113.86,19.23,0.125,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-24,FAC_000,transitional_care,14,2,2,170.67000000000002,14.39,0.14285714285714285,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-25,FAC_000,acute_medicine,25,1,2,124.67,16.68,0.04,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-25,FAC_000,cardiac,17,3,5,121.53,30.0,0.17647058823529413,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-25,FAC_000,orthopedics,15,0,2,144.4,19.03,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-25,FAC_000,respiratory,30,0,0,131.735,14.5,0.0,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-25,FAC_000,surgical,21,0,2,116.48,13.45,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-25,FAC_000,transitional_care,13,1,1,158.57,19.67,0.07692307692307693,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-26,FAC_000,acute_medicine,26,2,3,129.755,16.55,0.07692307692307693,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-26,FAC_000,cardiac,17,1,1,104.08,18.65,0.058823529411764705,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-26,FAC_000,orthopedics,13,1,2,152.24,23.119999999999997,0.07692307692307693,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-26,FAC_000,respiratory,22,1,2,136.39,22.02,0.045454545454545456,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-26,FAC_000,surgical,15,1,2,116.73,17.42,0.06666666666666667,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-26,FAC_000,transitional_care,11,1,2,165.68,15.65,0.09090909090909091,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-27,FAC_000,acute_medicine,34,3,3,128.79,18.19,0.08823529411764706,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-27,FAC_000,cardiac,12,0,1,100.64,15.07,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-27,FAC_000,orthopedics,14,1,3,135.285,17.634999999999998,0.07142857142857142,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-27,FAC_000,respiratory,20,1,2,134.66500000000002,15.690000000000001,0.05,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-27,FAC_000,surgical,20,1,4,126.745,15.01,0.05,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-27,FAC_000,transitional_care,13,0,0,171.56,24.88,0.0,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-28,FAC_000,acute_medicine,30,1,2,129.875,15.905,0.03333333333333333,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-28,FAC_000,cardiac,12,0,0,114.16499999999999,19.52,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-28,FAC_000,orthopedics,10,0,1,143.67000000000002,18.36,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-28,FAC_000,respiratory,17,3,3,144.39,19.990000000000002,0.17647058823529413,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-28,FAC_000,surgical,17,2,3,123.5,20.15,0.11764705882352941,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-28,FAC_000,transitional_care,16,1,2,165.39999999999998,19.61,0.0625,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-29,FAC_000,acute_medicine,29,3,4,122.9,18.41,0.10344827586206896,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-29,FAC_000,cardiac,18,1,3,114.84,19.555,0.05555555555555555,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-29,FAC_000,orthopedics,9,1,1,138.2,20.25,0.1111111111111111,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-29,FAC_000,respiratory,23,1,1,133.63,18.89,0.043478260869565216,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-29,FAC_000,surgical,13,2,2,116.95,21.85,0.15384615384615385,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-29,FAC_000,transitional_care,15,2,2,161.69,16.1,0.13333333333333333,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-30,FAC_000,acute_medicine,28,2,2,128.58,15.86,0.07142857142857142,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-30,FAC_000,cardiac,14,0,1,108.745,17.91,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-30,FAC_000,orthopedics,15,0,1,133.78,13.55,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-30,FAC_000,respiratory,18,1,2,134.12,18.965,0.05555555555555555,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-30,FAC_000,surgical,15,1,2,124.99,19.78,0.06666666666666667,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-30,FAC_000,transitional_care,17,1,3,164.82,20.25,0.058823529411764705,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-03-31,FAC_000,acute_medicine,28,4,5,130.78500000000003,17.06,0.14285714285714285,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-03-31,FAC_000,cardiac,8,0,1,121.015,20.265,0.0,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-03-31,FAC_000,orthopedics,20,0,3,144.075,18.54,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-03-31,FAC_000,respiratory,27,3,5,133.26,16.4,0.1111111111111111,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-03-31,FAC_000,surgical,18,0,2,121.745,17.66,0.0,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-03-31,FAC_000,transitional_care,13,2,1,174.32,16.725,0.15384615384615385,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-01,FAC_000,acute_medicine,28,2,2,122.505,18.54,0.07142857142857142,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-01,FAC_000,cardiac,16,2,3,109.30000000000001,18.145,0.125,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-04-01,FAC_000,orthopedics,13,2,3,139.0,13.37,0.15384615384615385,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-01,FAC_000,respiratory,27,2,3,137.13,14.245000000000001,0.07407407407407407,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-01,FAC_000,surgical,16,2,4,116.145,14.61,0.125,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-01,FAC_000,transitional_care,14,1,1,163.56,19.72,0.07142857142857142,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
2026-04-02,FAC_000,acute_medicine,31,2,4,133.43,22.07,0.06451612903225806,0.119843385840765,0.1701452439131562,0.6302791175802336,False,computed_after_attribution,
2026-04-02,FAC_000,cardiac,13,1,3,116.61,17.435000000000002,0.07692307692307693,0.08979073440118496,0.13107876299812316,0.4830270233955544,False,computed_after_attribution,
2026-04-02,FAC_000,orthopedics,12,0,2,156.08999999999997,21.09,0.0,0.10384996529354609,0.15824783756808167,0.578593477997791,False,computed_after_attribution,
2026-04-02,FAC_000,respiratory,18,1,3,143.79500000000002,17.73,0.05555555555555555,0.1142180931495121,0.1500133692493105,0.5642582008974436,False,computed_after_attribution,
2026-04-02,FAC_000,surgical,16,3,4,127.38499999999999,24.335,0.1875,0.11604679502763823,0.1755863818707879,0.642805940640002,False,computed_after_attribution,
2026-04-02,FAC_000,transitional_care,17,1,1,147.87,16.64,0.058823529411764705,0.13634529333126225,0.18737710746280029,0.698476615719663,False,computed_after_attribution,
